MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Lot_Config,Neighborhood,Condition_1,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Year_Sold,Sale_Type,Sale_Condition
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',65.0,10237.0,b'Regular',b'Lvl',b'Inside',b'Gilbert',b'RRAn',b'OneFam',b'Two_Story',5,4,2005.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,728.0,728.0,4,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',390.0,3,0.0,24.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',65.0,10237.0,b'Regular',b'Lvl',b'Inside',b'Gilbert',b'RRAn',b'OneFam',b'Two_Story',6,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,738.0,738.0,4,738.0,754.0,0.0,1492.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'Fin',440.0,3,0.0,32.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',58.0,17104.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',6,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,4,3,b'GLQ',3.0,b'Unf',0.0,100.0,654.0,4,664.0,832.0,0.0,1496.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'Attchd',b'RFn',426.0,3,100.0,24.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',58.0,14054.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',6,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,879.0,879.0,4,879.0,984.0,0.0,1863.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,4,b'BuiltIn',b'Fin',660.0,3,100.0,17.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',102.0,11660.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'One_Story',5,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,1326.0,1326.0,4,1326.0,0.0,0.0,1326.0,0.0,0.0,2.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'Fin',427.0,3,100.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',105.0,15578.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',5,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,728.0,728.0,3,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,2,0.0,0,b'Attchd',b'RFn',429.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',96.0,11631.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',7,4,2004.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',236.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,1052.0,1052.0,4,1052.0,1321.0,0.0,2373.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,4,b'BuiltIn',b'Fin',632.0,3,120.0,46.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',75.0,9073.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',6,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,738.0,738.0,4,738.0,754.0,0.0,1492.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'Fin',440.0,3,100.0,32.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',43.0,3087.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',14.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,767.0,1220.0,4,1364.0,0.0,0.0,1364.0,1.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'Fin',437.0,3,100.0,16.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',0.0,3196.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2003.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',18.0,2,2,b'PConc',4,3,4,b'Unf',7.0,b'Unf',0.0,1374.0,1374.0,4,1557.0,0.0,0.0,1557.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,3,b'Attchd',b'Fin',420.0,3,143.0,20.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',0.0,3196.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',7,4,2003.0,2003.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',40.0,2,2,b'PConc',4,3,4,b'Unf',7.0,b'Unf',0.0,1273.0,1273.0,4,1456.0,0.0,0.0,1456.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,3,b'Attchd',b'Fin',400.0,3,143.0,20.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',0.0,2938.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2002.0,2002.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',40.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,330.0,1368.0,4,1511.0,0.0,0.0,1511.0,1.0,0.0,2.0,0.0,2.0,1.0,3,1.0,3,b'Attchd',b'Fin',398.0,3,130.0,30.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Medium_Density',0.0,3072.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2004.0,2004.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',18.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1375.0,1375.0,4,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,3,b'Attchd',b'Fin',398.0,3,144.0,20.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Medium_Density',0.0,3072.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2004.0,2004.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',18.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,306.0,1365.0,4,1548.0,0.0,0.0,1548.0,1.0,0.0,2.0,0.0,2.0,1.0,3,1.0,3,b'Attchd',b'Fin',388.0,3,143.0,20.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',43.0,3010.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2005.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',16.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,1232.0,1248.0,4,1248.0,0.0,0.0,1248.0,0.0,0.0,2.0,0.0,2.0,1.0,3,0.0,0,b'Attchd',b'Fin',438.0,3,108.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',43.0,3010.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2005.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',14.0,2,2,b'PConc',4,3,4,b'GLQ',3.0,b'Unf',0.0,1126.0,1142.0,4,1142.0,0.0,0.0,1142.0,0.0,0.0,2.0,0.0,2.0,1.0,3,0.0,0,b'Attchd',b'Fin',440.0,3,90.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',43.0,3013.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2005.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',145.0,2,2,b'PConc',4,3,4,b'GLQ',3.0,b'Unf',0.0,1346.0,1362.0,4,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'Fin',440.0,3,142.0,20.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',53.0,3982.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',7,4,2006.0,2006.0,b'Hip',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,4,3,b'GLQ',3.0,b'Unf',0.0,366.0,1520.0,4,1567.0,0.0,0.0,1567.0,1.0,0.0,2.0,0.0,1.0,1.0,4,1.0,4,b'Attchd',b'Fin',648.0,3,312.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',53.0,4045.0,b'Regular',b'Lvl',b'Inside',b'Bloomington_Heights',b'Norm',b'TwnhsE',b'One_Story',6,4,2006.0,2006.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',45.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,286.0,1356.0,4,1500.0,0.0,0.0,1500.0,1.0,0.0,2.0,0.0,2.0,1.0,3,1.0,4,b'Attchd',b'Fin',648.0,3,161.0,20.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',60.0,21930.0,b'Irregular',b'Lvl',b'Inside',b'Gilbert',b'RRAn',b'OneFam',b'Two_Story',4,4,2005.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,4,3,b'Unf',7.0,b'Unf',0.0,732.0,732.0,4,734.0,1104.0,0.0,1838.0,0.0,0.0,2.0,1.0,4.0,1.0,2,1.0,4,b'BuiltIn',b'Fin',372.0,3,100.0,40.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,7861.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',5,4,2002.0,2003.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,326.0,783.0,4,807.0,702.0,0.0,1509.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',393.0,3,100.0,75.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',74.0,9056.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',7,4,2004.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',5,4,3,b'Unf',7.0,b'Unf',0.0,707.0,707.0,4,707.0,707.0,0.0,1414.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',403.0,3,100.0,35.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',59.0,9171.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',6,4,2004.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,848.0,848.0,4,848.0,750.0,0.0,1598.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',433.0,3,100.0,48.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',106.0,11194.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',7,4,2000.0,2000.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',40.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1406.0,1406.0,4,1454.0,482.0,0.0,1936.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,3,b'Attchd',b'RFn',504.0,3,188.0,124.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',63.0,7875.0,b'Regular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',6,4,2003.0,2003.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,783.0,783.0,4,807.0,702.0,0.0,1509.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',393.0,3,0.0,75.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,8121.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',5,4,2000.0,2000.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,953.0,953.0,4,953.0,711.0,0.0,1664.0,0.0,0.0,2.0,1.0,3.0,1.0,2,1.0,3,b'Attchd',b'RFn',460.0,3,100.0,40.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,8658.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',5,4,2000.0,2000.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'PConc',4,3,1,b'ALQ',1.0,b'Unf',0.0,250.0,982.0,4,1008.0,881.0,0.0,1889.0,0.0,0.0,2.0,1.0,3.0,1.0,2,1.0,3,b'Attchd',b'Fin',431.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,11214.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',6,4,1998.0,1999.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,930.0,930.0,3,956.0,930.0,0.0,1886.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,3,b'Attchd',b'Fin',431.0,3,89.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',58.0,10852.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'RRAn',b'OneFam',b'Two_Story',5,4,2000.0,2000.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,173.0,959.0,4,959.0,712.0,0.0,1671.0,1.0,0.0,2.0,1.0,3.0,1.0,2,1.0,3,b'Attchd',b'Fin',472.0,3,0.0,38.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,12104.0,b'Slightly_Irregular',b'Lvl',b'FR3',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',6,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1035.0,1035.0,3,1082.0,1240.0,0.0,2322.0,0.0,0.0,3.0,1.0,4.0,1.0,3,0.0,0,b'Attchd',b'RFn',617.0,3,400.0,45.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',66.0,8738.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Gilbert',b'Norm',b'OneFam',b'Two_Story',6,4,1999.0,1999.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',302.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,975.0,975.0,4,1005.0,1286.0,0.0,2291.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,3,b'BuiltIn',b'Fin',429.0,3,192.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',82.0,9452.0,b'Regular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,1997.0,1998.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',423.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,322.0,1396.0,4,1407.0,985.0,0.0,2392.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,3,b'Attchd',b'Fin',870.0,3,0.0,70.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',84.0,9660.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,1998.0,1998.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',242.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,253.0,1044.0,4,1079.0,897.0,0.0,1976.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,5,b'Attchd',b'Fin',885.0,3,210.0,31.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',83.0,9545.0,b'Regular',b'Lvl',b'Corner',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,2000.0,2000.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',322.0,2,2,b'PConc',4,3,2,b'GLQ',3.0,b'Unf',0.0,655.0,1160.0,4,1205.0,1029.0,0.0,2234.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,3,b'BuiltIn',b'RFn',768.0,3,0.0,50.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',118.0,35760.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Northridge',b'Norm',b'OneFam',b'Two_Story',9,4,1995.0,1996.0,b'Hip',b'HdBoard',b'HdBoard',b'BrkFace',1378.0,2,3,b'PConc',5,3,4,b'GLQ',3.0,b'Unf',0.0,543.0,1930.0,4,1831.0,1796.0,0.0,3627.0,1.0,0.0,3.0,1.0,4.0,1.0,3,1.0,3,b'Attchd',b'Fin',807.0,3,361.0,76.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,9233.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',8,4,2000.0,2000.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',877.0,2,2,b'PConc',5,3,3,b'GLQ',3.0,b'Unf',0.0,358.0,1540.0,4,1540.0,1315.0,0.0,2855.0,1.0,0.0,2.0,1.0,4.0,1.0,4,1.0,3,b'Attchd',b'RFn',774.0,3,247.0,55.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',78.0,12011.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,1998.0,1998.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',530.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,130.0,1086.0,4,1086.0,838.0,0.0,1924.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,3,b'Attchd',b'RFn',592.0,3,208.0,75.0,0.0,0.0,374.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',93.0,12090.0,b'Regular',b'Lvl',b'Corner',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,1998.0,1998.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',650.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1141.0,1141.0,3,1165.0,1098.0,0.0,2263.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,3,b'BuiltIn',b'Fin',420.0,3,144.0,123.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Abnorml'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',83.0,10019.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,1995.0,1995.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',397.0,2,2,b'PConc',4,3,1,b'ALQ',1.0,b'Unf',0.0,815.0,1342.0,4,1358.0,1368.0,0.0,2726.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,5,b'Attchd',b'RFn',725.0,3,307.0,169.0,168.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',114.0,17242.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',8,4,1993.0,1994.0,b'Hip',b'MetalSd',b'MetalSd',b'BrkFace',738.0,2,3,b'PConc',5,3,4,b'Rec',6.0,b'GLQ',1393.0,48.0,1733.0,4,1933.0,1567.0,0.0,3500.0,1.0,0.0,3.0,1.0,4.0,1.0,4,1.0,3,b'Attchd',b'RFn',959.0,3,870.0,86.0,0.0,0.0,210.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,10236.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,1994.0,1995.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',501.0,2,2,b'PConc',4,3,4,b'GLQ',3.0,b'BLQ',168.0,742.0,1290.0,4,1305.0,1189.0,0.0,2494.0,1.0,0.0,2.0,1.0,4.0,1.0,3,1.0,3,b'Attchd',b'Fin',803.0,3,200.0,95.0,0.0,0.0,0.0,0.0,b'Good_Privacy',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',92.0,10120.0,b'Regular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,1994.0,1994.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',391.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,425.0,1165.0,4,1203.0,1323.0,0.0,2526.0,1.0,0.0,2.0,1.0,4.0,1.0,3,1.0,3,b'Attchd',b'RFn',844.0,3,309.0,78.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,12585.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,4,1993.0,1993.0,b'Gable',b'HdBoard',b'ImStucc',b'BrkFace',420.0,2,2,b'PConc',4,3,1,b'LwQ',4.0,b'GLQ',1039.0,0.0,1286.0,4,1565.0,1234.0,0.0,2799.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,3,b'Attchd',b'Fin',704.0,3,432.0,136.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2006.0,b'WD ',b'Normal'
